EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5553274,PUTNAM (ZONE), ,06/15/1996,1330,Flood, , ,0,0,0,0,FL,EST, ,2035162,Z,37,JAX,0,0, , , , , , , , , ,06/15/1996,1600, , , , ,"","Flooding on US-17, SR-20 and SR-100.",11
5574233,MANATEE CO.,BRADENTON,06/17/1996,1753,Flood, , ,0,0,50000,0,FL,EST, ,2050107,C,81,TBW,0,0, , , , ,1,N,1,N,BRADENTON,06/17/1996,1900, , , , ,"","Very heavy rainfall caused localized flooding of the 2000 block of 7th Avenue in Palmetto.  Water as deep as two feet covered portions of the roadway which stalled and damaged several vehicles.",12
5574235,LEE CO.,FT. MYERS,06/17/1996,1830,Flood, , ,0,0,5000,0,FL,EST, ,2050109,C,71,TBW,0,0, , , , ,16,S,16,S,FT. MYERS,06/17/1996,2000, , , , ,"","Very heavy rainfall of up to four inches in less than two hours caused localized street flooding east of U.S. Highway 19 from San Carlos Park to Bonita Springs.  The greatest local flooding occurred in Estero.",13
5574243,MANATEE CO.,BRADENTON,06/20/1996,1200,Flood, , ,0,0,40000,0,FL,EST, ,2050114,C,81,TBW,0,0, , , , ,1,N,1,N,BRADENTON,06/20/1996,1500, , , , ,"","Four to five inches of heavy rain in less than two hours caused localized street flooding in Palmetto.  A few homes and apartments received first floor water damage along 14th Street and 8th Avenue. Twenty-five to thirty percent of Palmetto reported minor flooding.",14
5574244,MANATEE CO.,BRADENTON,06/21/1996,1500,Flood, , ,0,0,0,0,FL,EST, ,2050115,C,81,TBW,0,0, , , , ,2,SE,2,SE,BRADENTON,06/21/1996,1700, , , , ,"","Heavy rainfall of three to four inches on top of already saturated soils in less than four hours caused localized street flooding in southeast sections of Bradenton.",15
5574249,PINELLAS CO.,PINELLAS PARK,06/24/1996,1305,Flood, , ,0,0,0,0,FL,EST, ,1024303,C,103,TBW,0,0, , , , , , , , ,PINELLAS PARK,06/24/1996,1400, , , , ,"","Estimated rainfall of 2.0 to 2.5 inches in less than one hour caused localized street flooding of three to four feet in parts of Pinellas Park.",16
5574260,HILLSBOROUGH CO.,NORTHERN,06/26/1996,1830,Flood, , ,0,0,0,0,FL,EST, ,2050130,C,57,TBW,0,0, , , , , , , , ,NORTHERN,06/26/1996,2030, , , , ,"","Heavy rainfall of three to five inches in less than four hours caused localized street flooding over a broad area of northern Hillsborough county.",17
5571039,MANATEE CO.,BRADENTON,07/06/1996,1755,Flood, , ,0,0,3000,0,FL,EST, ,2051379,C,81,TBW,0,0, , , , ,1,N,1,N,BRADENTON,07/06/1996,1900, , , , ,"","Very heavy rainfall caused localized street flooding in Palmetto.  Most of the local flooding was concentrated along 10th Street between 8th and 10th Avenues.  A few autos stalled and received minor water damage in Palmetto.",18
5571723,HERNANDO CO.,BROOKSVILLE,08/05/1996,1730,Flood, , ,0,0,5000,0,FL,EST, ,2052434,C,53,TBW,0,0, , , , , , , , ,BROOKSVILLE,08/05/1996,2000, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused urban street flooding between the U.S. Highway 19 and 41 corridor from Brooksville to Spring Hill.  A few vehicles received minor water damage in Brooksville.",19
5571725,PINELLAS CO.,TARPON SPRINGS,08/05/1996,1730,Flood, , ,0,0,5000,0,FL,EST, ,2052436,C,103,TBW,0,0, , , , , , , , ,TARPON SPRINGS,08/05/1996,2000, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused urban street flooding along the U.S. Highway 19 corridor between Tarpon Springs and Dunedin.  A few vehicles received minor water damage in Dunedin.",20
5571724,PASCO CO.,NEW PORT RICHEY,08/05/1996,1730,Flood, , ,0,0,0,0,FL,EST, ,2052435,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY,08/05/1996,2000, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused urban street flooding between the U.S. Highway 19 and 41 corridor from New Port Richey to Growers Corner.",21
5571730,PINELLAS CO.,CLEARWATER,08/06/1996,1630,Flood, , ,0,0,20000,0,FL,EST, ,2052439,C,103,TBW,0,0, , , , , , , , ,CLEARWATER,08/06/1996,1900, , , , ,"","Three inches of rain fell in one hour to cause localized flooding of streets from Clearwater north to Tarpon Springs mainly along the U.S. Highway 19 corridor.  Several cars received water damage while trying to pass through low-lying flooded roadways in Northern Pinellas county.",22
5571879,HILLSBOROUGH CO.,TAMPA,08/12/1996,1155,Flood, , ,0,0,0,0,FL,EST, ,2052448,C,57,TBW,0,0, , , , , , , , ,TAMPA,08/12/1996,1300, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused minor street flooding in the northern Tampa metro area.",23
5571881,PASCO CO.,NEW PORT RICHEY,08/12/1996,1155,Flood, , ,0,0,15000,0,FL,EST, ,2052450,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY,08/12/1996,1300, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused minor street flooding in New Port Richey.  A few cars along U.S. Highway 19 in New Port Richey received water damage from street flooding.",24
5571880,PINELLAS CO.,CLEARWATER,08/12/1996,1155,Flood, , ,0,0,0,0,FL,EST, ,2052449,C,103,TBW,0,0, , , , , , , , ,CLEARWATER,08/12/1996,1300, , , , ,"","Very heavy rainfall of two to three inches in less than an hour caused minor street flooding from Clearwater to Tarpon Springs.",25
5571902,MANATEE CO.,BRADENTON,08/23/1996,1630,Flood, , ,0,0,50000,0,FL,EST, ,2052468,C,81,TBW,0,0, , , , , , , , ,BRADENTON,08/23/1996,1800, , , , ,"","Very heavy rain caused localized flooding of streets and low-lying areas in Bradenton.  A Bradenton business and several vehicles suffered water damage from the localized flooding.",26
5580093,CHARLOTTE (ZONE), ,10/08/1996,200,Flood, , ,0,0,70000,0,FL,EST, ,2053673,Z,62,TBW,0,0, , , , , , , , , ,10/08/1996,700, , , , ,"","Heavy rainfall of four to six inches associated with rain bands from Tropical Storm Josephine caused flooding of several homes and streets in the cities of Port Charlotte and Bradenton.",27
5580094,LEE (ZONE), ,10/08/1996,200,Flood, , ,0,0,0,0,FL,EST, ,2053673,Z,65,TBW,0,0, , , , , , , , , ,10/08/1996,700, , , , ,"","Heavy rainfall of four to six inches associated with rain bands from Tropical Storm Josephine caused flooding of several homes and streets in the cities of Port Charlotte and Bradenton.",28
5580092,DE SOTO (ZONE), ,10/08/1996,200,Flood, , ,0,0,0,0,FL,EST, ,2053673,Z,61,TBW,0,0, , , , , , , , , ,10/08/1996,700, , , , ,"","Heavy rainfall of four to six inches associated with rain bands from Tropical Storm Josephine caused flooding of several homes and streets in the cities of Port Charlotte and Bradenton.",29
5580091,SARASOTA (ZONE), ,10/08/1996,200,Flood, , ,0,0,0,0,FL,EST, ,2053673,Z,60,TBW,0,0, , , , , , , , , ,10/08/1996,700, , , , ,"","Heavy rainfall of four to six inches associated with rain bands from Tropical Storm Josephine caused flooding of several homes and streets in the cities of Port Charlotte and Bradenton.",30
5580090,MANATEE (ZONE), ,10/08/1996,200,Flood, , ,0,0,80000,0,FL,EST, ,2053673,Z,55,TBW,0,0, , , , , , , , , ,10/08/1996,700, , , , ,"","Heavy rainfall of four to six inches associated with rain bands from Tropical Storm Josephine caused flooding of several homes and streets in the cities of Port Charlotte and Bradenton.",31
5612409,PASCO CO.,ZEPHYRHILLS,01/29/1997,2125,Flood, , ,0,0,75000,0,FL,EST, ,2066899,C,101,TBW,0,0, , , , ,3,N,3,N,ZEPHYRHILLS,01/29/1997,2125, , , , ,"Heavy rain of four inches in less than a half hour caused localized flooding of up to four feet deep at a low-lying area near the intersection of U.S. Highway 301 and Bailey Hill Road.  Three vehicles suffered major water damage at the low-lying intersection while a few mobile homes at an adjacent mobile home park received minor water damage.

Three to four secondary and gravel roads near the U.S. Highway 301 and Bailey Hill Road intersection were washed out from the heavy rains.","",32
5611250,DE SOTO CO.,ARCADIA,03/16/1997,1800,Flood, , ,0,0,0,0,FL,EST, ,2067032,C,27,TBW,0,0, , , , ,16,SW,16,SW,ARCADIA,03/16/1997,2100, , , , ,"Heavy rain of four inches in less than an hour caused localized flooding of low-lying areas and streets in the Lake Suzy Estates of southwestern DeSoto county.","",33
5609543,SARASOTA CO.,SARASOTA,04/23/1997,1220,Flood, , ,0,0,0,0,FL,EST, ,2067075,C,115,TBW,0,0, , , , ,10,NW,10,NW,SARASOTA,04/23/1997,1220, , , , ,"Very heavy rain caused localized street flooding on Longboat Key from Longboat Key Pass Bridge south to New Pass Bridge.","",34
5609632,SARASOTA CO.,SARASOTA,04/23/1997,1430,Flood, , ,0,0,0,0,FL,EST, ,2067083,C,115,TBW,0,0, , , , ,4,E,4,E,SARASOTA,04/23/1997,1430, , , , ,"Heavy rain of 2.41 inches in one hour caused urban street flooding up to a food deep along Fruitville Road near I-75.","",35
5609722,PINELLAS CO.,TREASURE IS,04/26/1997,830,Flood, , ,0,0,3000,0,FL,EST, ,2067096,C,103,TBW,0,0, , , , , , , , ,TREASURE IS,04/26/1997,830, , , , ,"Heavy rain caused flooding of low-lying roads near the intersection of Gulf Blvd. and 107th Avenue.","",36
5609725,MANATEE (ZONE), ,04/26/1997,930,Flood, , ,0,0,2900000,0,FL,EST, ,2067099,Z,55,TBW,0,0, , , , , , , , , ,04/26/1997,1130, , , , ,"Heavy rain caused localized flooding between two and three feet deep which damaged numerous automobiles at the De Soto Square Mall.  A few homes in low-lying areas of Bradenton received rug damage from flooding rains.  More than 300 people, with homes in low-lying areas of Bradenton had to be evacuated from flood waters nearly a foot deep.  Other hard hit areas included the Oakridge and Roger Garden Park apartments on 13th Street W. in Palmetto where over six inches of rainwater flooded 180 first floor units.","",37
5626995,COASTAL DADE (ZONE), ,06/09/1997,800,Flood, , ,0,0,0,0,FL,EST, ,2071455,Z,74,MFL,0,0, , , , , , , , , ,06/10/1997,800, , , , ,"","most of eastern dade county experienced flooding on the evening of june 9 as well as overninght and through the day june 10. official 24 hour rainfall amounts ending 0700 am est june 10 were:
homestead general airport      9.17 inches
tamiami airport                        8.35
miami international airport      5.97
miami beach                            4.22
north dade                                3.92

unofficial reports include:
southern homestead               16.36          (from sfwmd)
cutler ridge                                13.50
south miami                              10.00
saga bay                                      9.86
sunniland                                      9.55
kendall                                           9.00 
country walk                                  8.69
westchester                                  8.15
miami beach                                7.75

flood reports by 1200 am june 10:

12051 sw 208 ter...ankle deep water in house
8391 nw 7 st...one to three inches of water in first floor townhouse
between 107 ct/112 ave on kendall dr...under water
betwen 152 st/158 st on sw 144 ave...under water
between 122 ave/127 ave on sw 112 st...flooded
sw 187 st/87 ave...water to headlights
between sw 128 st/136 st on 92 ave...flooding
between 40 st/49 st on sw 67 ave...flooding
74 st/sw 59 ave...impassable
kendall dr/sw 87 ave...two feet of water
roads and area north of rickenbacker causeway and area ne of harbor/crandon...flooded
between 94 ave/97 ave on sw 136st...several feet of water
between sw 87 ave/83 ave and between 83 st/88 st...flooding
kings creek between 79 ave/87 ave on sw 79 st...flooded
sw117 ave/211 st...many people trapped in floating cars
e of coral way/sw 87 ave...flooded
canal at us1/sw 160 st...overflowed with several cars stuck
between 152 st/184 st on sw 117 ave...impassable
between 88 ave/97 ave on sw 136 st...flooded

by 0400 am june 10:

between 261 st/268 st and sw 122 ave/sw 127 ave...waist deep water
between sw 152 ave/sw 157 ave on 304 st...waist deep water
between 105 st/120 st on sw 122 ave...waist deep water
299 st/sw 152 ave...waist deep water",38
5616238,POLK CO.,LAKELAND,06/11/1997,1500,Flood, , ,0,0,0,0,FL,EST, ,1046462,C,105,TBW,0,0, , , , ,2,E,2,E,LAKELAND,06/11/1997,1900, , , , ,"Thunderstorms produced 5.50 inches of heavy rainfall in four hours and caused localized street flooding over  eastern Lakeland.","",39
5627063,MONROE/MIDDLE KEYS (ZONE), ,06/11/1997,1730,Flood, , ,0,0,0,0,FL,EST, ,1050311,Z,77,MFL,0,0, , , , , , , , , ,06/11/1997,1730, , , , ,"","monroe county e.m. reported parking lots, side streets and low lying areas flooded. 7.62 inches of rain was measured in marathon most falling between 1530 pm and 1730 pm.",40
5627065,COASTAL BROWARD (ZONE), ,06/12/1997,1500,Flood, , ,0,0,0,0,FL,EST, ,1050313,Z,72,MFL,0,0, , , , , , , , , ,06/12/1997,1500, , , , ,"reports of street flooding in hollywood.","",41
5627067,COASTAL DADE (ZONE), ,06/14/1997,1815,Flood, , ,0,0,0,0,FL,EST, ,1050315,Z,74,MFL,0,0, , , , , , , , , ,06/14/1997,1930, , , , ,"near us1 and bird road in south miami three inches of rain fell in about one and one half hours resulting in street flooding up to two fet deep.","",42
5615588,PINELLAS CO.,TARPON SPGS,06/24/1997,1430,Flood, , ,0,0,50000,0,FL,EST, ,2067935,C,103,TBW,0,0, , , , , , , , ,TARPON SPGS,06/24/1997,1645, , , , ,"Heavy rain of three to five inches in two hours caused localized street flooding along U.S. Highway 19 from Tarpon Springs north to the Pinellas-Pasco county line.  The hardest hit area was near the intersections of Bellair Road, Drew Street and U.S. Highway 19 where up to eight vehicles stalled in the rising rainwater.","",43
5610365,LEON CO.,TALLAHASSEE,07/17/1997,1400,Flood, , ,0,0,5000,0,FL,EST, ,2067749,C,73,TAE,0,0, , , , , , , , ,TALLAHASSEE,07/17/1997,1500, , , , ,"","Heavy rainfall in the City of Tallahassee caused some localized street flooding. Several automobiles were flooded including a police car. A few streets were closed because of standing water 2 to 3 feet deep.",44
5613893,PINELLAS CO.,ST PETERSBURG,08/13/1997,1145,Flood, , ,0,0,50000,0,FL,EST, ,2068812,C,103,TBW,0,0, , , , ,5,W,5,W,ST PETERSBURG,08/13/1997,1233, , , , ,"Heavy rain caused localized street flooding up to eight inches deep which stalled several cars in and around the Tyrone Square Mall along U.S. Highway Alternate 19 and State Road 693.","",45
5613894,HARDEE CO.,WAUCHULA,08/13/1997,1730,Flood, , ,0,0,2000,0,FL,EST, ,2068813,C,49,TBW,0,0, , , , , , , , ,WAUCHULA,08/13/1997,1800, , , , ,"Heavy rain caused localized street flooding at the Citrus Valley mobile home park.","",46
5619095,MIAMI-DADE CO.,SURFSIDE,08/21/1997,1300,Flood, , ,0,0,0,0,FL,EST, ,2069274,C,86,MFL,0,0, , , , , , , , ,SURFSIDE,08/21/1997,1300, , , , ,"pd reported cars stalling in major street flooding.","",47
5622737,PASCO CO.,DADE CITY,09/02/1997,1700,Flood, , ,0,0,30000,0,FL,EST, ,2070358,C,101,TBW,0,0, , , , , , , , ,DADE CITY,09/02/1997,2200, , , , ,"","",48
5622412,HERNANDO CO.,BROOKSVILLE,09/02/1997,1700,Flood, , ,0,0,25000,0,FL,EST, ,2070358,C,53,TBW,0,0, , , , , , , , ,BROOKSVILLE,09/02/1997,2200, , , , ,"","",49
5622411,SUMTER CO.,WILDWOOD,09/02/1997,1700,Flood, , ,0,0,15000,0,FL,EST, ,2070358,C,119,TBW,0,0, , , , , , , , ,WILDWOOD,09/02/1997,2200, , , , ,"Three to six inches of rain caused localized street flooding in a band from Wildwood in Sumter county southwest to Brooksville in Hernando county and continued south and east to Dade City in eastern Pasco county.  A few stalled vehicles and low-lying mobile homes received water damage.","",50
5622738,PASCO CO.,DADE CITY,09/03/1997,1730,Flood, , ,0,0,30000,0,FL,EST, ,2070359,C,101,TBW,0,0, , , , , , , , ,DADE CITY,09/03/1997,1900, , , , ,"Three to five inches of rain caused localized flooding of streets and low-lying areas along U.S. Highway 301 between Dade City south to Zephyrhills over eastern Pasco county.  A few vehicles and mobile homes in low-lying areas suffered water damage.","",51
5618104,COASTAL BROWARD (ZONE), ,09/05/1997,0,Flood, , ,0,0,0,0,FL,EST, ,2069381,Z,72,MFL,0,0, , , , , , , , , ,09/05/1997,2000, , , , ,"several reports of three to four inches with largest amount of 7.59 inches in oakland park received from sfwmd.","",52
5622742,HILLSBOROUGH CO.,PLANT CITY,09/26/1997,900,Flood, , ,0,0,50000,0,FL,EST, ,2070363,C,57,TBW,0,0, , , , , , , , ,PLANT CITY,09/26/1997,1030, , , , ,"Four to six inches of rain caused localized flooding of roads and low-lying areas of Pinellas and northern Hillsborough counties.","",53
5622743,PINELLAS CO.,ST PETERSBURG,09/26/1997,900,Flood, , ,0,0,0,0,FL,EST, ,2070363,C,103,TBW,0,0, , , , , , , , ,ST PETERSBURG,09/26/1997,1030, , , , ,"","",54
5622746,CHARLOTTE CO.,PORT CHARLOTTE,09/26/1997,1530,Flood, , ,0,0,50000,0,FL,EST, ,2070365,C,15,TBW,0,0, , , , , , , , ,PORT CHARLOTTE,09/27/1997,900, , , , ,"Heavy rainfall of four to six inches caused localized flooding of roads, streams and low-lying areas over a broad area of Southwest and South Central Florida.","",55
5622752,SARASOTA CO.,SARASOTA,09/26/1997,1530,Flood, , ,0,0,20000,0,FL,EST, ,2070365,C,115,TBW,0,0, , , , , , , , ,SARASOTA,09/27/1997,900, , , , ,"","",56
5622751,POLK CO.,FT MEADE,09/26/1997,1530,Flood, , ,0,0,5000,0,FL,EST, ,2070365,C,105,TBW,0,0, , , , , , , , ,FT MEADE,09/27/1997,900, , , , ,"","",57
5622750,MANATEE CO.,ANNA MARIA,09/26/1997,1530,Flood, , ,0,0,75000,0,FL,EST, ,2070365,C,81,TBW,0,0, , , , , , , , ,ANNA MARIA,09/27/1997,900, , , , ,"","",58
5622749,LEE CO.,CAPTIVA,09/26/1997,1530,Flood, , ,0,0,5000,0,FL,EST, ,2070365,C,71,TBW,0,0, , , , , , , , ,CAPTIVA,09/27/1997,900, , , , ,"","",59
5622748,HARDEE CO.,WAUCHULA,09/26/1997,1530,Flood, , ,0,0,10000,0,FL,EST, ,2070365,C,49,TBW,0,0, , , , , , , , ,WAUCHULA,09/27/1997,900, , , , ,"","",60
5622747,DE SOTO CO.,ARCADIA,09/26/1997,1530,Flood, , ,0,0,10000,0,FL,EST, ,2070365,C,27,TBW,0,0, , , , , , , , ,ARCADIA,09/27/1997,900, , , , ,"","",61
5622831,PASCO CO.,DADE CITY,09/26/1997,1730,Flood, , ,0,0,20000,0,FL,EST, ,2070368,C,101,TBW,0,0, , , , , , , , ,DADE CITY,09/26/1997,1900, , , , ,"Three to five inches of rain caused minor flooding of roads and low-lying areas of eastern Pasco county from Dade City south to Zephyrhills.  A few cars and mobile homes suffered minor water damage.","",62
5618204,GLADES (ZONE), ,09/27/1997,500,Flood, , ,0,0,0,0,FL,EST, ,2069399,Z,63,MFL,0,0, , , , , , , , , ,09/27/1997,2200, , , , ,"flooding in western half of county reported by county cival defense.","",63
5620439,LEVY CO.,CHIEFLAND,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,75,TBW,0,0, , , , , , , , ,CHIEFLAND,10/27/1997,1400, , , , ,"Four to seven inches of rain caused localized flooding along the U.S. Highway 19 corridor from New Port Richey north across Spring Hill to Crystal River and into Levy county.","",64
5620539,PASCO CO.,ARIPEKA,10/27/1997,1200,Flood, , ,0,0,2000,0,FL,EST, ,2070784,C,101,TBW,0,0, , , , , , , , ,ARIPEKA,10/27/1997,1400, , , , ,"","",65
5620538,HERNANDO CO.,BROOKSVILLE,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,53,TBW,0,0, , , , , , , , ,BROOKSVILLE,10/27/1997,1400, , , , ,"","",66
5620537,CITRUS CO.,CRYSTAL RIVER,10/27/1997,1200,Flood, , ,0,0,1000,0,FL,EST, ,2070784,C,17,TBW,0,0, , , , , , , , ,CRYSTAL RIVER,10/27/1997,1400, , , , ,"","",67
5620546,HILLSBOROUGH CO.,RUSKIN,10/31/1997,1300,Flood, , ,0,0,320000,0,FL,EST, ,2070791,C,57,TBW,0,0, , , , , , , , ,RUSKIN,10/31/1997,1500, , , , ,"","Three to six inches of rain caused localized street flooding along the I-75 corridor from east Bradenton in Manatee county north to Ruskin and Sun City in southern Hillsborough county.  In Bradenton, urban flooding caused damage to 222 apartment units at the Oakridge and Rogers Garden apartment complexes, 63 single family dwellings, three mobile homes and 25 stalled vehicles.  Most dwelling damage was caused by water soaked carpets.",68
5620547,MANATEE CO.,BRADENTON,10/31/1997,1300,Flood, , ,0,0,2000000,0,FL,EST, ,2070791,C,81,TBW,0,0, , , , , , , , ,BRADENTON,10/31/1997,1500, , , , ,"","Three to six inches of rain caused localized street flooding along the I-75 corridor from east Bradenton in Manatee county north to Ruskin and Sun City in southern Hillsborough county.  In Bradenton, urban flooding caused damage to 222 apartment units at the Oakridge and Rogers Garden apartment complexes, 63 single family dwellings, three mobile homes and 25 stalled vehicles.  Most dwelling damage was caused by water soaked carpets.",69
5620660,PINELLAS CO.,CLEARWATER,10/31/1997,1700,Flood, , ,0,0,10000,0,FL,EST, ,2070797,C,103,TBW,0,0, , , , , , , , ,CLEARWATER,10/31/1997,1900, , , , ,"Four to six inches of rain caused localized flooding of streets over the Tampa/St. Pete metropolitan areas. A few cars stalled by urban floodwaters received water damage.","",70
5620661,HILLSBOROUGH CO.,TAMPA,10/31/1997,1700,Flood, , ,0,0,10000,0,FL,EST, ,2070797,C,57,TBW,0,0, , , , , , , , ,TAMPA,10/31/1997,1900, , , , ,"","",71
5621286,CITRUS CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,25000,0,FL,EST, ,2070976,C,17,TBW,0,0, , , , , , , , ,COUNTYWIDE,11/13/1997,1300, , , , ,"","Four to six inches of rain produced localized flooding of roads and low-lying areas from Brooksville to Inverness to Homosassa Springs.",72
5621288,SUMTER CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,15000,0,FL,EST, ,2070976,C,119,TBW,0,0, , , , , , , , ,COUNTYWIDE,11/13/1997,1300, , , , ,"","Four to six inches of rain produced localized flooding of roads and low-lying areas from Brooksville to Inverness to Homosassa Springs.",73
5621287,HERNANDO CO.,COUNTYWIDE,11/13/1997,1030,Flood, , ,0,0,50000,0,FL,EST, ,2070976,C,53,TBW,0,0, , , , , , , , ,COUNTYWIDE,11/13/1997,1300, , , , ,"","Four to six inches of rain produced localized flooding of roads and low-lying areas from Brooksville to Inverness to Homosassa Springs.",74
5619601,HILLSBOROUGH CO.,SUN CITY,11/13/1997,1300,Flood, , ,0,0,25000,0,FL,EST, ,2070978,C,57,TBW,0,0, , , , , , , , ,SUN CITY,11/13/1997,1800, , , , ,"","Four to six inches of rain produced localized flooding of roads and low-lying areas from the Bradenton - Sarasota metropolitan areas east to the Manatee-Hardee county line.  Most of the water damage was confined to rugs of homes and apartments in low-lying areas of Bradenton and Sarasota.",75
5619603,SARASOTA CO.,SARASOTA,11/13/1997,1300,Flood, , ,0,0,100000,0,FL,EST, ,2070978,C,115,TBW,0,0, , , , , , , , ,SARASOTA,11/13/1997,1800, , , , ,"","Four to six inches of rain produced localized flooding of roads and low-lying areas from the Bradenton - Sarasota metropolitan areas east to the Manatee-Hardee county line.  Most of the water damage was confined to rugs of homes and apartments in low-lying areas of Bradenton and Sarasota.",76
