EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
34493,COASTAL PALM BEACH COUNTY (ZONE), ,05/08/2007,500,Coastal Flood, , ,0,0,10000,0,FL,EST-5, ,5901,Z,168,MFL,0,0,Newspaper, , , , , , , , ,05/08/2007,1800, , , , ,"Large swells of up to 15 feet just offshore at the reef line with breakers as high as 10 feet affected the Palm Beach County coast during the day on May 8th. This resulted in severe beach erosion and coastal flooding along most of the Palm Beach County coast. ||The most severe erosion and flooding took place on Jupiter Beach where a lifeguard storage building was destroyed and coastal streets were closed due to the flooding. Beaches and beachfront parks were closed. A 27-foot outboard boat capsized just north of Manalapan, with the 2 occupants able to swim safely to shore.||Moderate to severe beach erosion was reported at Juno Beach, South Palm Beach, Lantana, Delray Beach and Boca Raton.","Low pressure off Northeast Florida which eventually became Subtropical Storm Andrea produced very large swells which pounded Southeast Florida beaches on May 7th and 8th. The greatest extent and magnitude of damage occurred on the 8th where severe beach erosion and flooding was observed along the Palm Beach County coast.",12
51536,DUVAL (ZONE), ,09/19/2007,1500,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,9068,Z,25,JAX,0,0,NWS Employee, , , , , , , , ,09/19/2007,2100, , , , ,"Tide of 2 to 3 feet above astronomical tide on the Intracoastal Water Way due to persistant northeast winds over the past two days. Tides flooded marsh areas and onto some docks.  Highest tide in the Oak Landing area since Tropical Storm Frances in 2004.","A large high pressure center over the mid-Atlantic states caused cold air damming along the eastern seaboard and Peidmont with a strong coastal trough developing along the northeast Florida coast. The tightened low level pressure gradient when combined with strong upper level diffluence led to minor coastal flooding and areal rainfall flooding in Duval, St Johns, and Flagler Counties of north Florida.",13
53139,DUVAL (ZONE), ,10/01/2007,1142,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,9445,Z,25,JAX,0,0,C-MAN Station, , , , , , , , ,10/01/2007,1142, , , , ,"The Mayport National Oceans Service tide gauge measured 6.58 ft above Mean Lower Low Water (MLLW) which was about 0.8 to 1 ft above the predicted tide. Minor coastal flooding begins around 6.4 ft MLLW.","A strong ridge built north of the region with an elongated fetch area set up from near Bermuda to north Florida. A trough and eventually a low pressure center developed to the south of the region over the Bahamas and south Florida with a strong gradient flow between the two from September 29th through October 2nd.",14
53136,NASSAU (ZONE), ,10/01/2007,1230,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,9445,Z,24,JAX,0,0,C-MAN Station, , , , , , , , ,10/01/2007,1230, , , , ,"The Fernandina Beach National Oceans Service tide gauge measured 8.5 ft above Mean Lower Low Water (MLLW) which was 1.1 ft above predicted astronomical tide. Minor flooding begins at around 8.5 ft MLLW near Fernandina Beach and Amelia Island.","A strong ridge built north of the region with an elongated fetch area set up from near Bermuda to north Florida. A trough and eventually a low pressure center developed to the south of the region over the Bahamas and south Florida with a strong gradient flow between the two from September 29th through October 2nd.",15
53129,DUVAL (ZONE), ,10/02/2007,600,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,9445,Z,25,JAX,0,0,County Official, , , , , , , , ,10/02/2007,750, , , , ,"A life guard supervisor reported unusually high tide with water coming over the berms and into low lying streets. Low tide was at 7 am EDT.","A strong ridge built north of the region with an elongated fetch area set up from near Bermuda to north Florida. A trough and eventually a low pressure center developed to the south of the region over the Bahamas and south Florida with a strong gradient flow between the two from September 29th through October 2nd.",16
136157,FRANKLIN (ZONE), ,09/11/2008,200,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23311,Z,15,TAE,0,0,Emergency Manager, , , , , , , , ,09/11/2008,1400, , , , ,"St George Island State Park was closed due to high surf.  Apalachicola's Water Street experienced flooding, as well as in front of a local seafood retailer and behind the Franklin County Courthouse.","Hurricane Ike generated high surf which resulted in minor beach erosion and coastal flooding along the Panhandle coast from Walton to Franklin County on the 11th.",17
136151,GULF (ZONE), ,09/11/2008,300,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23311,Z,14,TAE,0,0,Emergency Manager, , , , , , , , ,09/11/2008,1500, , , , ,"State Roads 30E and 30A on Cape San Blas were reduced to one lane each and closed to all but local traffic.  St Joseph State Park was closed was closed.","Hurricane Ike generated high surf which resulted in minor beach erosion and coastal flooding along the Panhandle coast from Walton to Franklin County on the 11th.",18
136141,BAY (ZONE), ,09/11/2008,400,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23311,Z,12,TAE,0,0,Emergency Manager, , , , , , , , ,09/11/2008,1600, , , , ,"Coastal flooding closed a portion of Beach Drive and Cherry Street in Panama City.  Minor beach erosion was reported at Mexico Beach and along Thomas Drive in Panama City.  There was minor flooding in the Wildwood Road subsidivision.","Hurricane Ike generated high surf which resulted in minor beach erosion and coastal flooding along the Panhandle coast from Walton to Franklin County on the 11th.",19
136140,COASTAL WALTON (ZONE), ,09/11/2008,500,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23311,Z,8,TAE,0,0,Emergency Manager, , , , , , , , ,09/11/2008,1700, , , , ,"Minor coastal flooding and beach erosion was reported along U.S. Highway 98 from Santa Rosa Beach to Sandestin.","Hurricane Ike generated high surf which resulted in minor beach erosion and coastal flooding along the Panhandle coast from Walton to Franklin County on the 11th.",20
137787,FRANKLIN (ZONE), ,10/24/2008,915,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23612,Z,15,TAE,0,0,Emergency Manager, , , , , , , , ,10/24/2008,1215, , , , ,"Tides running two feet above normal astronomical tide at Alligator Point caused minor coastal flooding along the lower portion of Alligator Point Road.","A Gulf low pressure system produced strong winds and high surf during astronomical high tides along portions of the Panhandle coast on the 24th.",21
137788,WAKULLA (ZONE), ,10/24/2008,925,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,23612,Z,27,TAE,0,0,Emergency Manager, , , , , , , , ,10/24/2008,1225, , , , ,"Minor coastal flooding was reported on Mashes Sands Island, with three to six inches of water over Blue Heron Road.","A Gulf low pressure system produced strong winds and high surf during astronomical high tides along portions of the Panhandle coast on the 24th.",22
142870,BAY (ZONE), ,12/10/2008,1800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,24593,Z,12,TAE,0,0,NWS Storm Survey, , , , , , , , ,12/11/2008,2100, , , , ,"Battering surf of six to eight feet along the Bay County coastline caused moderate beach erosion and coastal flooding.  At Mexico Beach,|three to four feet of sand depth was lost and the surf completely flooded the deck of a restaurant.  The beach lounge chairs were swept into the surf zone.","Strong westerly winds ahead of a vigorous storm system, which moved northeast from the northern Gulf of Mexico into Alabama and Georgia, generated high surf, coastal flooding and beach erosion along the Bay and Gulf county coastline on the 10-11th.",23
142871,GULF (ZONE), ,12/10/2008,1800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,24593,Z,14,TAE,0,0,NWS Storm Survey, , , , , , , , ,12/12/2008,0, , , , ,"Large battering surf of eight to ten feet caused coastal flooding and beach erosion along the Gulf County coastline.  Moderate to major beach erosion occurred near County Road 30E at Cape San Blas.  The heavy surf broke over the jetties and rocks and across the only access road to St Joseph Peninsula.  A portion of U.S. Highway 98 just south of Port St Joe was completely under water during the peak of the coastal flooding.","Strong westerly winds ahead of a vigorous storm system, which moved northeast from the northern Gulf of Mexico into Alabama and Georgia, generated high surf, coastal flooding and beach erosion along the Bay and Gulf county coastline on the 10-11th.",24
191237,DUVAL (ZONE), ,09/19/2009,842,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,32734,Z,25,JAX,0,0,Official NWS Observations, , , , , , , , ,09/21/2009,845, , , , ,"The NOS Tide Gage at Mayport reached 6.55 ft. MLLW on the 19th at morning high tide at 9:42 am local time. On the 20th, the gage measured 6.61 ft. MLLW during morning high tide at 10:12 am local time. On the 21st, minor coastal flooding was reported at 4 campsites on the inshore side of Talbot Island around Myrtle Creek. This flooding occurred around the time of high tide since the 19th.","Persistent low level onshore flow and high astronomical tides produced minor coastal flooding near Mayport around the times of high tide. The benchmark for minor coastal flooding at Mayport is 6.4 ft.",25
200426,BAY (ZONE), ,11/10/2009,600,Coastal Flood, , ,0,0,50000,0,FL,EST-5, ,34741,Z,12,TAE,0,0,Emergency Manager, , , , , , , , ,11/10/2009,1200, , , , ,"","Storm tides associated with Tropical Storm Ida ranged from three to five feet along the Florida Panhandle coast during the morning of November 10.  Coastal flooding closed several roads in Wakulla County.  In Franklin County, flooding and debris closed Alligator Point Road and Water Road in Apalachicola.  Storm tide flooding closed Indian Pass Road and the Stumphole area on Cape San Blas in Gulf County.  Minor coastal flooding was reported at Santa Rosa Beach in Walton County, and Panama City Beach in Bay County.  Minor beach erosion was reported in Bay, Franklin and Wakulla counties.",26
200428,FRANKLIN (ZONE), ,11/10/2009,600,Coastal Flood, , ,0,0,50000,0,FL,EST-5, ,34741,Z,15,TAE,0,0,Emergency Manager, , , , , , , , ,11/10/2009,1200, , , , ,"","Storm tides associated with Tropical Storm Ida ranged from three to five feet along the Florida Panhandle coast during the morning of November 10.  Coastal flooding closed several roads in Wakulla County.  In Franklin County, flooding and debris closed Alligator Point Road and Water Road in Apalachicola.  Storm tide flooding closed Indian Pass Road and the Stumphole area on Cape San Blas in Gulf County.  Minor coastal flooding was reported at Santa Rosa Beach in Walton County, and Panama City Beach in Bay County.  Minor beach erosion was reported in Bay, Franklin and Wakulla counties.",27
200429,GULF (ZONE), ,11/10/2009,600,Coastal Flood, , ,0,0,50000,0,FL,EST-5, ,34741,Z,14,TAE,0,0,Emergency Manager, , , , , , , , ,11/10/2009,1200, , , , ,"","Storm tides associated with Tropical Storm Ida ranged from three to five feet along the Florida Panhandle coast during the morning of November 10.  Coastal flooding closed several roads in Wakulla County.  In Franklin County, flooding and debris closed Alligator Point Road and Water Road in Apalachicola.  Storm tide flooding closed Indian Pass Road and the Stumphole area on Cape San Blas in Gulf County.  Minor coastal flooding was reported at Santa Rosa Beach in Walton County, and Panama City Beach in Bay County.  Minor beach erosion was reported in Bay, Franklin and Wakulla counties.",28
200430,WAKULLA (ZONE), ,11/10/2009,600,Coastal Flood, , ,0,0,75000,0,FL,EST-5, ,34741,Z,27,TAE,0,0,Emergency Manager, , , , , , , , ,11/10/2009,1200, , , , ,"","Storm tides associated with Tropical Storm Ida ranged from three to five feet along the Florida Panhandle coast during the morning of November 10.  Coastal flooding closed several roads in Wakulla County.  In Franklin County, flooding and debris closed Alligator Point Road and Water Road in Apalachicola.  Storm tide flooding closed Indian Pass Road and the Stumphole area on Cape San Blas in Gulf County.  Minor coastal flooding was reported at Santa Rosa Beach in Walton County, and Panama City Beach in Bay County.  Minor beach erosion was reported in Bay, Franklin and Wakulla counties.",29
200427,COASTAL WALTON (ZONE), ,11/10/2009,600,Coastal Flood, , ,0,0,25000,0,FL,EST-5, ,34741,Z,8,TAE,0,0,Emergency Manager, , , , , , , , ,11/10/2009,1200, , , , ,"","Storm tides associated with Tropical Storm Ida ranged from three to five feet along the Florida Panhandle coast during the morning of November 10.  Coastal flooding closed several roads in Wakulla County.  In Franklin County, flooding and debris closed Alligator Point Road and Water Road in Apalachicola.  Storm tide flooding closed Indian Pass Road and the Stumphole area on Cape San Blas in Gulf County.  Minor coastal flooding was reported at Santa Rosa Beach in Walton County, and Panama City Beach in Bay County.  Minor beach erosion was reported in Bay, Franklin and Wakulla counties.",30
347580,ST. JOHNS (ZONE), ,10/10/2011,705,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,57630,Z,33,JAX,0,0,Broadcast Media, , , , , , , , ,10/10/2011,705, , , , ,"Minor coastal flooding was reported along the bay front.","Strong surface high pressure positioned across the mid-Atlantic region while low pressure developed near the Bahamas and retrograded across the Florida Straits, then tracked northward up the Florida east coast...and drifted inland across northeast Florida on the 10th. In the upper levels, a low retrograded over the Gulf of Mexico,which focused a plume of higher precipitable water amounts across the forecast area. A very tight surface pressure gradient produced strong wind gusts across the coastal waters and over the coastal counties for several days. Wind gusts of 40 to 55 mph were common in shower activity on the 7th and 8th, then by the 9th and 10th, gusts of 50 to 60 mph were common in just shower squalls. Thunderstorm activity increased across the area from the Atlantic during the night of the 9th and into the 10th as strong low pressure moved west across Florida from near Cape Canaveral. There was one confirmed tornado on Fleming Island in Clay County during the pre-dawn hours of the 10th. Strong onshore flow produced rough surf and large breakers with maximum breaker heights of 10 feet reported on the 9th along the St. Johns county coast.",31
347582,FLAGLER (ZONE), ,10/10/2011,807,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,57630,Z,38,JAX,0,0,Trained Spotter, , , , , , , , ,10/10/2011,807, , , , ,"The water was over the top of the sea wall in east Palm Coast.","Strong surface high pressure positioned across the mid-Atlantic region while low pressure developed near the Bahamas and retrograded across the Florida Straits, then tracked northward up the Florida east coast...and drifted inland across northeast Florida on the 10th. In the upper levels, a low retrograded over the Gulf of Mexico,which focused a plume of higher precipitable water amounts across the forecast area. A very tight surface pressure gradient produced strong wind gusts across the coastal waters and over the coastal counties for several days. Wind gusts of 40 to 55 mph were common in shower activity on the 7th and 8th, then by the 9th and 10th, gusts of 50 to 60 mph were common in just shower squalls. Thunderstorm activity increased across the area from the Atlantic during the night of the 9th and into the 10th as strong low pressure moved west across Florida from near Cape Canaveral. There was one confirmed tornado on Fleming Island in Clay County during the pre-dawn hours of the 10th. Strong onshore flow produced rough surf and large breakers with maximum breaker heights of 10 feet reported on the 9th along the St. Johns county coast.",32
347583,DUVAL (ZONE), ,10/10/2011,820,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,57630,Z,25,JAX,0,0,NWS Storm Survey, , , , , , , , ,10/10/2011,820, , , , ,"Flooding from heavy rainfall and coastal flooding was reported at Lasalle and Palm Avenues in the San Marco area of Jacksonville. Flooding was reported in Langdon Park with water 6 inches below the top of the sea wall along River Road.","Strong surface high pressure positioned across the mid-Atlantic region while low pressure developed near the Bahamas and retrograded across the Florida Straits, then tracked northward up the Florida east coast...and drifted inland across northeast Florida on the 10th. In the upper levels, a low retrograded over the Gulf of Mexico,which focused a plume of higher precipitable water amounts across the forecast area. A very tight surface pressure gradient produced strong wind gusts across the coastal waters and over the coastal counties for several days. Wind gusts of 40 to 55 mph were common in shower activity on the 7th and 8th, then by the 9th and 10th, gusts of 50 to 60 mph were common in just shower squalls. Thunderstorm activity increased across the area from the Atlantic during the night of the 9th and into the 10th as strong low pressure moved west across Florida from near Cape Canaveral. There was one confirmed tornado on Fleming Island in Clay County during the pre-dawn hours of the 10th. Strong onshore flow produced rough surf and large breakers with maximum breaker heights of 10 feet reported on the 9th along the St. Johns county coast.",33
381219,DUVAL (ZONE), ,05/07/2012,2148,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,63707,Z,25,JAX,0,0,Other Federal Agency, , , , , , , , ,05/07/2012,2148, , , , ,"The Mayport Bar Pilot NOAA Dock Tidal Gauge reached a water level of 6.57 ft above MLLW which was 0.97 feet above predicated high tide levels. This value was 0.17 feet above minor coastal flooding threshold which is 6.40 above MLLW for Mayport.","Scattered severe storms developed over the area in the afternoon and evening along sea breezes and their resultant outflows...and a surface front lingering over the area provided an additional focus for storms to develop. Passing upper level energy enhanced lift and high surface instability developed during the afternoon.",34
381220,NASSAU (ZONE), ,05/07/2012,2306,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,63707,Z,24,JAX,0,0,Other Federal Agency, , , , , , , , ,05/07/2012,2306, , , , ,"The Fernandina Beach NOAA Tidal gauge reached a water level of 8.70 feet above MLLW which was 0.90 feet above the predicted high high level. The minor coastal flooding threshold for Fernandina Beach was 8.50 feet, and the observed departure was about 0.20 feet above the minor flooding threshold.","Scattered severe storms developed over the area in the afternoon and evening along sea breezes and their resultant outflows...and a surface front lingering over the area provided an additional focus for storms to develop. Passing upper level energy enhanced lift and high surface instability developed during the afternoon.",35
397182,COASTAL COLLIER COUNTY (ZONE), ,06/26/2012,500,Coastal Flood, , ,0,0,70000,0,FL,EST-5, ,66199,Z,69,MFL,0,0,Emergency Manager, , , , , , , , ,06/26/2012,1100, , , , ,"Persistent and strong southerly winds pushed water onshore over southern Collier County in the Everglades City area. Minor flooding occurred over several consecutive high tide cycles beginning on June 23rd, with the highest water levels occurring during the high tide cycle of the morning of June 26th. Streets in Everglades City were flooded, damaging roads and water pumps.","Persistent southerly winds from the outer circulation of Tropical Storm Debby caused tidal flooding in the Everglades City area.",36
411304,MONROE/LOWER KEYS (ZONE), ,08/27/2012,530,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,68576,Z,78,KEY,0,0,Trained Spotter, , , , , , , , ,08/27/2012,730, , , , ,"Coastal Flooding reported to be approximately two feet normal than astronomical tide. Water inundated residential street to about one foot in depth.","Tropical Storm Isaac moved from near western Haiti and the eastern tip of Cuba late on August 24, 2012, through the Florida Straits, and into the southeast Gulf of Mexico through August 27.   The center passed within 40 nautical miles to the south southwest of Key West during the late afternoon hours of Sunday, August 26.",37
411525,MARTIN (ZONE), ,10/26/2012,800,Coastal Flood, , ,0,0,6300000,0,FL,EST-5, ,68426,Z,64,MLB,0,0,Emergency Manager, , , , , , , , ,10/28/2012,2100, , , , ,"Moderate to major beach erosion. Erosion caused damage to two homes and washed sand and debris across a coastal roadway, temporarily isolating residents. Several piers, boardwalks and retaining walls were also damaged.","Hurricane Sandy moved slowly northwest, parallel to the Florida coast, 200-250 miles offshore. Due to the very expansive wind fields associated with the hurricane, sustained tropical storm winds reached the east-central Florida beaches and adjacent portions of the barrier islands. Gusts to tropical storm force occurred throughout the coastal counties, with some interior counties also experiencing tropical storm gusts, especially during passing squalls. Large and pounding surf affected the beaches for six or more high tide cycles, during a period of high astronomical tides. By the end of the event, many of the beaches had sustained moderate to major beach erosion. The erosion damaged several home foundations/patios/pools, and endangered many other beach-front residences and two businesses. Numerous beach cross-overs and lifeguard towers were damaged and sand was washed onto coastal roadways and beach parking areas in several locations. Damage estimates for the east-central Florida beaches totalled 46 million dollars.",38
411521,BREVARD (ZONE), ,10/27/2012,800,Coastal Flood, , ,0,0,25000000,0,FL,EST-5, ,68426,Z,47,MLB,0,0,Emergency Manager, , , , , , , , ,10/28/2012,2100, , , , ,"Moderate to major beach erosion, with approximately 17 structures in danger or threatened by additional short-term erosion. Of these 17 structures, two were multi-family buildings and two were businesses. Seven of the sites experienced structural damage to the primary structure or to attached patios or pools. Several beach crossovers and lifeguard towers were also damaged, as well as a boat ramp.","Hurricane Sandy moved slowly northwest, parallel to the Florida coast, 200-250 miles offshore. Due to the very expansive wind fields associated with the hurricane, sustained tropical storm winds reached the east-central Florida beaches and adjacent portions of the barrier islands. Gusts to tropical storm force occurred throughout the coastal counties, with some interior counties also experiencing tropical storm gusts, especially during passing squalls. Large and pounding surf affected the beaches for six or more high tide cycles, during a period of high astronomical tides. By the end of the event, many of the beaches had sustained moderate to major beach erosion. The erosion damaged several home foundations/patios/pools, and endangered many other beach-front residences and two businesses. Numerous beach cross-overs and lifeguard towers were damaged and sand was washed onto coastal roadways and beach parking areas in several locations. Damage estimates for the east-central Florida beaches totalled 46 million dollars.",39
411524,ST. LUCIE (ZONE), ,10/27/2012,800,Coastal Flood, , ,0,0,4200000,0,FL,EST-5, ,68426,Z,59,MLB,0,0,Emergency Manager, , , , , , , , ,10/28/2012,2100, , , , ,"Moderate to major beach erosion. Sand over-washed two beach access parking areas and erosion damaged the foundation of a pump station.","Hurricane Sandy moved slowly northwest, parallel to the Florida coast, 200-250 miles offshore. Due to the very expansive wind fields associated with the hurricane, sustained tropical storm winds reached the east-central Florida beaches and adjacent portions of the barrier islands. Gusts to tropical storm force occurred throughout the coastal counties, with some interior counties also experiencing tropical storm gusts, especially during passing squalls. Large and pounding surf affected the beaches for six or more high tide cycles, during a period of high astronomical tides. By the end of the event, many of the beaches had sustained moderate to major beach erosion. The erosion damaged several home foundations/patios/pools, and endangered many other beach-front residences and two businesses. Numerous beach cross-overs and lifeguard towers were damaged and sand was washed onto coastal roadways and beach parking areas in several locations. Damage estimates for the east-central Florida beaches totalled 46 million dollars.",40
